Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,339,45203,171,171
Partitions scanned,,340,37217,171,171
Partitions scanned,,341,63553,170,170
Partitions scanned,,342,28186,171,171
Partitions scanned,,343,47507,170,170
Partitions scanned,,344,29229,171,171
Partitions scanned,,345,75079,170,170
Partitions scanned,,346,55224,171,171
Partitions scanned,,347,6732,171,171
Partitions scanned,,348,85610,170,170
Partitions scanned,,349,45490,170,170
Partitions scanned,,350,63229,171,171
Partitions scanned,,351,71515,170,170
Partitions scanned,,352,90766,170,170
Partitions scanned,,353,19284,170,170
Partitions scanned,,354,44008,170,170
Partitions scanned,,355,42684,170,170
Partitions scanned,,356,6611,171,171
Partitions scanned,,357,50578,171,171
Partitions scanned,,358,10808,170,170
Partitions scanned,,359,90012,170,170
Partitions scanned,,360,98104,171,171
Partitions scanned,,361,44664,170,170
Partitions scanned,,362,50404,170,170
Partitions scanned,,363,95945,171,171
Partitions scanned,,364,88801,170,170
Partitions scanned,,365,53082,170,170
Partitions scanned,,366,61623,170,170
Partitions scanned,,367,35354,171,171
Partitions scanned,,368,51041,171,171
Partitions scanned,,369,94982,170,170
Partitions scanned,,370,94318,170,170
Partitions scanned,,371,24809,170,170
Partitions scanned,,372,60002,171,171
Partitions scanned,,373,84686,170,170
Partitions scanned,,374,49762,171,171
Partitions scanned,,375,35602,170,170
Partitions scanned,,376,95489,171,171
Partitions scanned,,377,17804,171,171
Partitions scanned,,378,84935,170,170
Partitions scanned,,379,76995,170,170
Partitions scanned,,380,29541,171,171
Partitions scanned,,381,98628,170,170
Partitions scanned,,382,31247,171,171
Partitions scanned,,383,76662,171,171
Partitions scanned,,384,10945,171,171
Partitions scanned,,385,38296,170,170
Partitions scanned,,386,88016,170,170
Partitions scanned,,387,90688,171,171
Partitions scanned,,388,79133,170,170
Partitions scanned,,389,55115,171,171
Partitions scanned,,390,90032,170,170
Partitions scanned,,391,58093,170,170
Partitions scanned,,392,63315,171,171
Partitions scanned,,393,67957,171,171
Partitions scanned,,394,49078,171,171
Partitions scanned,,395,15064,171,171
Partitions scanned,,396,91116,171,171
Partitions scanned,,397,8450,171,171
Partitions scanned,,398,26883,170,170
Partitions scanned,,399,45007,170,170
Partitions scanned,,400,77199,171,171
Partitions scanned,,401,8393,170,170
Partitions scanned,,402,99774,170,170
Partitions scanned,,403,29325,171,171
Partitions scanned,,404,20746,171,171
Partitions scanned,,405,37476,171,171
Partitions scanned,,406,35303,170,170
Partitions scanned,,407,25912,171,171
Partitions scanned,,408,511,171,171
Partitions scanned,,409,66819,171,171
Partitions scanned,,410,2550,171,171
Partitions scanned,,411,58597,171,171
Partitions scanned,,412,73956,170,170
Partitions scanned,,413,69120,171,171
Partitions scanned,,414,53227,171,171
Partitions scanned,,415,1936,171,171
Partitions scanned,,416,13292,171,171
Partitions scanned,,417,37975,170,170
Partitions scanned,,418,13132,171,171
Partitions scanned,,419,3496,171,171
Partitions scanned,,420,5990,171,171
Partitions scanned,,421,99394,171,171
Partitions scanned,,422,62435,171,171
