Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,191,0.03569,0.04476,0.04222,0.04326
Time,s,192,0.03469,0.04097,0.04018,0.0439
Time,s,193,0.03495,0.04212,0.04044,0.0432
Time,s,194,0.03518,0.04325,0.04025,0.04567
Time,s,195,0.04037,0.03975,0.0411,0.04579
Time,s,196,0.04131,0.03832,0.04051,0.06796
Time,s,197,0.04745,0.03672,0.04,0.0554
Time,s,198,0.05369,0.03808,0.04038,0.04956
Time,s,199,0.04925,0.03821,0.04136,0.04513
Time,s,200,0.04571,0.03645,0.03963,0.04333
Time,s,201,0.04746,0.03575,0.03932,0.04307
Time,s,202,0.06265,0.03599,0.04005,0.04344
Time,s,203,0.05461,0.03622,0.04202,0.0524
Time,s,204,0.06148,0.03603,0.05219,0.06612
Time,s,205,0.05461,0.03595,0.06094,0.05288
Time,s,206,0.0485,0.03539,0.05189,0.05221
Time,s,207,0.04579,0.03592,0.05023,0.05617
Time,s,208,0.04418,0.03642,0.05945,0.04664
Time,s,209,0.04758,0.03722,0.06273,0.04442
Time,s,210,0.06318,0.03861,0.05572,0.04307
Time,s,211,0.07165,0.04624,0.05792,0.04317
Time,s,212,0.07714,0.05117,0.06197,0.04263
Time,s,213,0.07334,0.04363,0.057,0.04376
Time,s,214,0.07453,0.03935,0.0554,0.04383
Time,s,215,0.05699,0.03847,0.06662,0.04293
Time,s,216,0.05387,0.03665,0.08839,0.04309
Time,s,217,0.04583,0.03681,0.07907,0.04546
Time,s,218,0.03936,0.03629,0.07521,0.04854
Time,s,219,0.0362,0.03606,0.06854,0.06555
Time,s,220,0.03616,0.03616,0.06508,0.05656
Time,s,221,0.03727,0.03948,0.07625,0.04966
Time,s,222,0.04362,0.03786,0.07064,0.04503
Time,s,223,0.0373,0.03665,0.06897,0.0439
Time,s,224,0.03539,0.03482,0.07974,0.04451
Time,s,225,0.03478,0.03773,0.07084,0.0464
Time,s,226,0.0343,0.03656,0.06568,0.05349
Time,s,227,0.0346,0.03711,0.07666,0.04794
Time,s,228,0.03485,0.03667,0.06418,0.04328
Time,s,229,0.0344,0.03665,0.05697,0.04273
Time,s,230,0.03438,0.03916,0.0607,0.04631
Time,s,231,0.03434,0.03727,0.05647,0.04435
Time,s,232,0.03659,0.04573,0.04894,0.04302
Time,s,233,0.0364,0.04415,0.0435,0.04255
Time,s,234,0.03483,0.03759,0.04068,0.04218
Time,s,235,0.03494,0.03723,0.04035,0.04235
Time,s,236,0.03456,0.07414,0.03978,0.04273
Time,s,237,0.03716,0.08503,0.04145,0.0438
Time,s,238,0.03578,0.08274,0.04174,0.04336
Time,s,239,0.03575,0.07643,0.04001,0.04291
Time,s,240,0.0349,0.06711,0.04063,0.06359
Time,s,241,0.03583,0.05443,0.06365,0.08426
Time,s,242,0.03601,0.04338,0.06328,0.07031
Time,s,243,0.03688,0.03768,0.05144,0.05469
Time,s,244,0.0359,0.03733,0.05195,0.04884
Time,s,245,0.04778,0.03761,0.04344,0.04743
Time,s,246,0.04301,0.03677,0.04121,0.04408
Time,s,247,0.03688,0.03578,0.04027,0.04351
Time,s,248,0.03631,0.03716,0.04028,0.04348
Time,s,249,0.05134,0.03792,0.0416,0.0437
Time,s,250,0.0423,0.03681,0.04385,0.04941
Time,s,251,0.03749,0.03698,0.04139,0.0449
Time,s,252,0.04326,0.04207,0.03991,0.04412
Time,s,253,0.04046,0.04537,0.04083,0.04597
Time,s,254,0.03606,0.04499,0.04219,0.04392
Time,s,255,0.03485,0.04552,0.04175,0.04295
Time,s,256,0.03529,0.04605,0.04064,0.04259
Time,s,257,0.03449,0.04508,0.04106,0.04307
Time,s,258,0.03436,0.05636,0.04115,0.04346
Time,s,259,0.03462,0.07071,0.04282,0.04357
Time,s,260,0.03506,0.0615,0.04407,0.04594
Time,s,261,0.037,0.06183,0.04167,0.04589
Time,s,262,0.03596,0.0567,0.04055,0.04336
Time,s,263,0.03472,0.05627,0.03998,0.04615
Time,s,264,0.03615,0.05757,0.04039,0.0515
Time,s,265,0.03802,0.06019,0.04207,0.06404
Time,s,266,0.04586,0.05788,0.05887,0.05475
Time,s,267,0.0378,0.05936,0.0523,0.05011
Time,s,268,0.03576,0.05777,0.04547,0.04532
Time,s,269,0.03719,0.0425,0.04193,0.04263
Time,s,270,0.03614,0.03822,0.04031,0.04307
Time,s,271,0.0349,0.03711,0.04095,0.0436
Time,s,272,0.03468,0.03688,0.04041,0.04324
Time,s,273,0.04516,0.04299,0.04065,0.04296
Time,s,274,0.04644,0.04647,0.04003,0.04397
Time,s,275,0.03915,0.04105,0.03964,0.04828
Time,s,276,0.03567,0.03729,0.04551,0.0556
Time,s,277,0.03526,0.03618,0.04359,0.04794
Time,s,278,0.03611,0.03627,0.04172,0.04408
Time,s,279,0.06419,0.03634,0.07283,0.0431
Time,s,280,0.0649,0.04007,0.08861,0.04218
Time,s,281,0.06429,0.07385,0.09364,0.04261
Time,s,282,0.06324,0.07442,0.08889,0.04278
Time,s,283,0.05264,0.07332,0.06638,0.0437
Time,s,284,0.04299,0.06448,0.0648,0.04296
Time,s,285,0.03617,0.05119,0.04732,0.04268
Time,s,286,0.03442,0.0436,0.05751,0.04231
Time,s,287,0.037,0.03779,0.05284,0.04957
Time,s,288,0.03522,0.03805,0.04561,0.05864
Time,s,289,0.03431,0.03631,0.04437,0.06503
Time,s,290,0.03452,0.03598,0.05486,0.05192
Time,s,291,0.03591,0.03596,0.04612,0.04684
Time,s,292,0.0352,0.03893,0.04271,0.04591
Time,s,293,0.03678,0.0366,0.04051,0.04446
Time,s,294,0.03597,0.03617,0.03995,0.04318
Time,s,295,0.0348,0.03621,0.04135,0.04259
Time,s,296,0.03507,0.03664,0.04664,0.04319
Time,s,297,0.03425,0.03922,0.04308,0.04261
Time,s,298,0.03688,0.04039,0.05354,0.04281
