Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Partitions scanned,,151,122071,114269,58456,122071,76307,9336,122071
Partitions scanned,,152,122071,114039,53783,122071,75684,5630,122071
Partitions scanned,,153,122071,114165,56606,122071,75949,8614,122071
Partitions scanned,,154,122071,114122,60050,122071,75562,7826,122071
Partitions scanned,,155,122071,114149,55259,122071,75943,5871,122071
Partitions scanned,,156,122071,114121,59263,122071,75951,7596,122071
Partitions scanned,,157,122071,114157,60443,122071,76211,7403,122071
Partitions scanned,,158,122071,114081,59469,122071,75748,8971,122071
Partitions scanned,,159,122071,113981,61494,122071,75880,10514,122071
Partitions scanned,,160,122071,114024,54833,122071,75645,8872,122071
Partitions scanned,,161,122071,114119,57857,122071,75813,7465,122071
Partitions scanned,,162,122071,114038,56075,122071,75913,7351,122071
Partitions scanned,,163,122071,114167,55070,122071,75944,9252,122071
Partitions scanned,,164,122071,114112,57872,122071,76011,7602,122071
Partitions scanned,,165,122071,114046,64634,122071,76156,7520,122071
Partitions scanned,,166,122071,114042,60869,122071,75950,9815,122071
Partitions scanned,,167,122071,114108,55330,122071,76005,9714,122071
Partitions scanned,,168,122071,114054,56185,122071,75927,5307,122071
Partitions scanned,,169,122071,114046,55736,122071,75894,6194,122071
Partitions scanned,,170,122071,114101,56529,122071,75808,10068,122071
Partitions scanned,,171,122071,113941,55252,122071,76018,5285,122071
Partitions scanned,,172,122071,114129,57923,122071,76142,7901,122071
Partitions scanned,,173,122071,114177,62584,122071,76437,9610,122071
Partitions scanned,,174,122071,114086,59736,122071,75738,6828,122071
Partitions scanned,,175,122071,114113,58246,122071,76043,6393,122071
Partitions scanned,,176,122071,113971,57628,122071,75862,7021,122071
Partitions scanned,,177,122071,114115,61999,122071,75806,7912,122071
Partitions scanned,,178,122071,114205,53356,122071,76152,4471,122071
Partitions scanned,,179,122071,114178,55091,122071,75830,9994,122071
Partitions scanned,,180,122071,114210,60504,122071,75847,9207,122071
Partitions scanned,,181,122071,114061,57234,122071,75682,7180,122071
Partitions scanned,,182,122071,114126,57412,122071,76405,9373,122071
Partitions scanned,,183,122071,114131,55344,122071,75759,3863,122071
Partitions scanned,,184,122071,114070,50915,122071,75913,5582,122071
Partitions scanned,,185,122071,114114,54805,122071,75775,5492,122071
Partitions scanned,,186,122071,114021,56851,122071,76124,5733,122071
Partitions scanned,,187,122071,114016,61220,122071,75829,9388,122071
Partitions scanned,,188,122071,114209,54429,122071,75842,8480,122071
Partitions scanned,,189,122071,114044,62218,122071,75960,9353,122071
Partitions scanned,,190,122071,114076,60519,122071,76068,8467,122071
Partitions scanned,,191,122071,114258,58574,122071,76070,7105,122071
Partitions scanned,,192,122071,114076,50920,122071,75901,4886,122071
Partitions scanned,,193,122071,114068,52417,122071,76026,6139,122071
Partitions scanned,,194,122071,113858,57199,122071,75695,7426,122071
Partitions scanned,,195,122071,114046,53780,122071,75773,6094,122071
Partitions scanned,,196,122071,114027,53266,122071,76029,7586,122071
Partitions scanned,,197,122071,114102,59209,122071,75948,7884,122071
Partitions scanned,,198,122071,113973,51438,122071,75891,6341,122071
Partitions scanned,,199,122071,114220,60229,122071,76280,9212,122071
Partitions scanned,,200,122071,114302,57487,122071,76227,8282,122071
Partitions scanned,,201,122071,113974,61531,122071,76001,8975,122071
Partitions scanned,,202,122071,114186,55520,122071,75807,7119,122071
Partitions scanned,,203,122071,114007,57599,122071,75678,6037,122071
Partitions scanned,,204,122071,114028,55179,122071,75714,6517,122071
Partitions scanned,,205,122071,113933,60518,122071,75837,7438,122071
Partitions scanned,,206,122071,114106,61676,122071,76056,9247,122071
Partitions scanned,,207,122071,114080,62250,122071,75803,12390,122071
Partitions scanned,,208,122071,114178,57896,122071,76016,7573,122071
Partitions scanned,,209,122071,114105,56044,122071,75976,7235,122071
Partitions scanned,,210,122071,113889,60452,122071,75730,7150,122071
Partitions scanned,,211,122071,113809,61814,122071,75360,7925,122071
Partitions scanned,,212,122071,113982,53981,122071,75980,6844,122071
Partitions scanned,,213,122071,114168,61700,122071,76101,8136,122071
Partitions scanned,,214,122071,113941,54418,122071,75988,8649,122071
Partitions scanned,,215,122071,113843,60155,122071,75380,8131,122071
Partitions scanned,,216,122071,113940,57699,122071,76078,9741,122071
Partitions scanned,,217,122071,114133,60625,122071,75821,8057,122071
Partitions scanned,,218,122071,113944,54678,122071,75911,5257,122071
Partitions scanned,,219,122071,114051,55583,122071,75690,6281,122071
Partitions scanned,,220,122071,114081,59563,122071,75818,8604,122071
Partitions scanned,,221,122071,114002,55930,122071,75790,12605,122071
Partitions scanned,,222,122071,114079,59500,122071,75684,9247,122071
Partitions scanned,,223,122071,114268,57001,122071,75892,8177,122071
Partitions scanned,,224,122071,114071,56354,122071,76055,8853,122071
Partitions scanned,,225,122071,114135,55468,122071,75837,9173,122071
Partitions scanned,,226,122071,114121,55455,122071,75824,8001,122071
Partitions scanned,,227,122071,114023,56747,122071,75861,9903,122071
Partitions scanned,,228,122071,114236,54292,122071,75905,7029,122071
Partitions scanned,,229,122071,114244,53881,122071,75907,7547,122071
Partitions scanned,,230,122071,113978,58808,122071,75934,9926,122071
Partitions scanned,,231,122071,113988,63152,122071,75946,9987,122071
Partitions scanned,,232,122071,114044,58751,122071,75847,9300,122071
Partitions scanned,,233,122071,114095,60699,122071,75997,8961,122071
Partitions scanned,,234,122071,114046,61365,122071,75692,7418,122071
Partitions scanned,,235,122071,113991,57836,122071,75889,9166,122071
Partitions scanned,,236,122071,114207,62137,122071,76175,8709,122071
Partitions scanned,,237,122071,114122,59338,122071,75848,6405,122071
Partitions scanned,,238,122071,114140,55629,122071,75956,8170,122071
Partitions scanned,,239,122071,114006,61218,122071,75810,8219,122071
Partitions scanned,,240,122071,114011,59160,122071,75930,5635,122071
Partitions scanned,,241,122071,113967,56383,122071,75721,6528,122071
Partitions scanned,,242,122071,114073,56870,122071,75847,6009,122071
Partitions scanned,,243,122071,113861,60589,122071,75451,11732,122071
Partitions scanned,,244,122071,114052,57034,122071,75999,7434,122071
Partitions scanned,,245,122071,114180,55065,122071,76060,5180,122071
Partitions scanned,,246,122071,114128,57465,122071,76102,12047,122071
Partitions scanned,,247,122071,114348,58400,122071,76172,9372,122071
Partitions scanned,,248,122071,114155,62481,122071,75898,5285,122071
Partitions scanned,,249,122071,113988,63217,122071,75901,9594,122071
Partitions scanned,,250,122071,114098,60477,122071,75704,8498,122071
Partitions scanned,,251,122071,113949,58775,122071,75792,8118,122071
Partitions scanned,,252,122071,114122,60714,122071,75986,8544,122071
Partitions scanned,,253,122071,114057,59934,122071,75638,7034,122071
Partitions scanned,,254,122071,114174,56748,122071,75965,7230,122071
Partitions scanned,,255,122071,114105,58664,122071,75807,6128,122071
Partitions scanned,,256,122071,113946,57016,122071,75914,9707,122071
Partitions scanned,,257,122071,114152,58118,122071,76011,5303,122071
Partitions scanned,,258,122071,114121,55295,122071,76277,6088,122071
Partitions scanned,,259,122071,114057,58100,122071,75805,7486,122071
Partitions scanned,,260,122071,114080,60731,122071,75677,7476,122071
Partitions scanned,,261,122071,114002,55365,122071,75908,7211,122071
Partitions scanned,,262,122071,114058,58523,122071,75468,6761,122071
Partitions scanned,,263,122071,113931,60514,122071,75822,7549,122071
Partitions scanned,,264,122071,114113,54053,122071,75911,7021,122071
Partitions scanned,,265,122071,114116,58098,122071,76106,8115,122071
Partitions scanned,,266,122071,114218,55574,122071,76153,7184,122071
Partitions scanned,,267,122071,113937,57952,122071,75525,7919,122071
Partitions scanned,,268,122071,114131,56426,122071,75615,5261,122071
Partitions scanned,,269,122071,114106,54244,122071,75631,7397,122071
Partitions scanned,,270,122071,114046,59009,122071,75990,6808,122071
Partitions scanned,,271,122071,114039,60817,122071,75377,7056,122071
Partitions scanned,,272,122071,114089,59030,122071,75689,7533,122071
Partitions scanned,,273,122071,114118,58976,122071,75929,7893,122071
Partitions scanned,,274,122071,114065,56121,122071,75794,6741,122071
Partitions scanned,,275,122071,114149,53957,122071,76042,7601,122071
Partitions scanned,,276,122071,114037,56652,122071,75675,10264,122071
Partitions scanned,,277,122071,114075,57678,122071,75926,8192,122071
Partitions scanned,,278,122071,114067,57072,122071,76021,11059,122071
Partitions scanned,,279,122071,114107,57882,122071,75925,10688,122071
Partitions scanned,,280,122071,114223,57772,122071,76017,7511,122071
Partitions scanned,,281,122071,114090,59254,122071,75905,7385,122071
Partitions scanned,,282,122071,114083,58727,122071,76081,8436,122071
Partitions scanned,,283,122071,114087,59956,122071,76036,7845,122071
Partitions scanned,,284,122071,114049,54056,122071,75841,6385,122071
Partitions scanned,,285,122071,114152,57357,122071,75956,6832,122071
Partitions scanned,,286,122071,114150,57788,122071,75748,9697,122071
Partitions scanned,,287,122071,114073,59481,122071,75989,7889,122071
Partitions scanned,,288,122071,114168,62137,122071,75850,10436,122071
Partitions scanned,,289,122071,113992,59406,122071,75949,7973,122071
Partitions scanned,,290,122071,113922,60167,122071,75536,7881,122071
Partitions scanned,,291,122071,114069,61477,122071,75714,5969,122071
Partitions scanned,,292,122071,114132,55490,122071,76140,9063,122071
Partitions scanned,,293,122071,114080,51846,122071,75759,6244,122071
Partitions scanned,,294,122071,114141,55666,122071,76109,7817,122071
Partitions scanned,,295,122071,114042,57262,122071,75926,5683,122071
Partitions scanned,,296,122071,114005,54639,122071,76079,10753,122071
Partitions scanned,,297,122071,114091,52327,122071,75734,8579,122071
Partitions scanned,,298,122071,114031,53748,122071,75823,8670,122071
Partitions scanned,,299,122071,114131,58177,122071,76129,9588,122071
Partitions scanned,,300,122071,114031,57232,122071,75839,7402,122071
Partitions scanned,,301,122071,114309,53619,122071,76213,5696,122071
Partitions scanned,,302,122071,113914,55805,122071,75682,9205,122071
Partitions scanned,,303,122071,114061,60378,122071,75918,7895,122071
Partitions scanned,,304,122071,113954,59921,122071,75947,9606,122071
Partitions scanned,,305,122071,114231,56141,122071,76131,6783,122071
Partitions scanned,,306,122071,114120,59820,122071,75871,8149,122071
Partitions scanned,,307,122071,114089,50697,122071,75620,5668,122071
Partitions scanned,,308,122071,114056,56449,122071,75960,6880,122071
