Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,313,0.1283,0.14183,0.13064,0.13426
Time,s,314,0.152,0.15365,0.13966,0.13124
Time,s,315,0.13809,0.1492,0.14202,0.13009
Time,s,316,0.1556,0.14649,0.13525,0.14208
Time,s,317,0.14218,0.13591,0.13023,0.12708
Time,s,318,0.15068,0.15797,0.14528,0.12887
Time,s,319,0.15509,0.15145,0.1401,0.13446
Time,s,320,0.15182,0.15301,0.14834,0.12587
Time,s,321,0.139,0.14506,0.14727,0.13388
Time,s,322,0.13014,0.15442,0.1427,0.1346
Time,s,323,0.12541,0.14169,0.13678,0.13415
Time,s,324,0.13899,0.13914,0.12603,0.13722
Time,s,325,0.15615,0.15049,0.13774,0.12748
Time,s,326,0.13027,0.14142,0.13133,0.12748
Time,s,327,0.14455,0.14793,0.14282,0.13231
Time,s,328,0.15907,0.14821,0.14881,0.13614
Time,s,329,0.14325,0.15844,0.13815,0.12656
Time,s,330,0.14381,0.1574,0.15586,0.13236
Time,s,331,0.15487,0.15732,0.14704,0.13027
Time,s,332,0.13205,0.13371,0.14041,0.13317
Time,s,333,0.14591,0.15676,0.14631,0.12518
Time,s,334,0.13319,0.1402,0.12835,0.13092
Time,s,335,0.13362,0.1466,0.13796,0.12621
Time,s,336,0.12987,0.13462,0.12903,0.12806
Time,s,337,0.13372,0.14787,0.12977,0.12739
Time,s,338,0.12216,0.13704,0.13713,0.12997
Time,s,339,0.14271,0.15081,0.1354,0.13849
Time,s,340,0.13782,0.15414,0.13716,0.13326
Time,s,341,0.13161,0.14624,0.13637,0.1327
Time,s,342,0.14663,0.14824,0.14205,0.1266
Time,s,343,0.13419,0.14772,0.14711,0.13076
Time,s,344,0.14343,0.16183,0.14818,0.13308
Time,s,345,0.13107,0.14157,0.13732,0.13694
Time,s,346,0.13533,0.14021,0.13961,0.12723
Time,s,347,0.14559,0.16029,0.14985,0.13755
Time,s,348,0.14915,0.1329,0.138,0.13565
Time,s,349,0.1555,0.14777,0.14522,0.12776
Time,s,350,0.13939,0.14226,0.1334,0.13465
Time,s,351,0.13248,0.14087,0.13228,0.12717
Time,s,352,0.13319,0.14535,0.12887,0.13005
Time,s,353,0.14158,0.15526,0.14961,0.14155
Time,s,354,0.14283,0.14163,0.13698,0.128
Time,s,355,0.14145,0.14561,0.14543,0.13333
Time,s,356,0.15153,0.16122,0.14409,0.13131
Time,s,357,0.14252,0.14507,0.13557,0.12866
Time,s,358,0.14845,0.15432,0.14172,0.12717
Time,s,359,0.12851,0.14273,0.13045,0.13364
Time,s,360,0.13591,0.13868,0.1375,0.12515
Time,s,361,0.15804,0.14318,0.14838,0.12904
Time,s,362,0.14517,0.14716,0.1359,0.13716
Time,s,363,0.12442,0.13897,0.12646,0.12931
Time,s,364,0.12601,0.13334,0.15618,0.13266
Time,s,365,0.14518,0.14635,0.1459,0.13801
Time,s,366,0.1343,0.1398,0.15318,0.13355
Time,s,367,0.13695,0.15599,0.15837,0.12838
Time,s,368,0.15899,0.14498,0.15529,0.12922
Time,s,369,0.15745,0.13179,0.14023,0.12542
Time,s,370,0.13908,0.13117,0.13864,0.12848
Time,s,371,0.14868,0.15252,0.17107,0.13658
Time,s,372,0.13876,0.14384,0.1426,0.12691
Time,s,373,0.12984,0.1346,0.14398,0.12866
Time,s,374,0.13283,0.14636,0.1344,0.1308
Time,s,375,0.1402,0.16618,0.14283,0.13407
Time,s,376,0.13193,0.131,0.13002,0.12893
Time,s,377,0.14117,0.15385,0.16024,0.13325
Time,s,378,0.12443,0.13908,0.15818,0.12673
Time,s,379,0.12711,0.13695,0.15049,0.12386
Time,s,380,0.14355,0.14884,0.16066,0.13537
Time,s,381,0.12511,0.13103,0.12669,0.12455
Time,s,382,0.14683,0.15279,0.13992,0.12773
Time,s,383,0.14627,0.15521,0.14031,0.13131
Time,s,384,0.14497,0.16081,0.15021,0.12522
Time,s,385,0.13896,0.14621,0.14031,0.12476
Time,s,386,0.13348,0.14688,0.13358,0.1331
Time,s,387,0.1307,0.13751,0.13189,0.12435
