Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Partitions scanned,,410,4,4,4,4
Partitions scanned,,411,4,4,4,4
Partitions scanned,,412,4,4,4,4
Partitions scanned,,413,4,4,4,4
Partitions scanned,,414,4,4,4,4
Partitions scanned,,415,4,4,4,4
Partitions scanned,,416,4,4,4,4
Partitions scanned,,417,4,4,4,4
Partitions scanned,,418,4,4,4,4
Partitions scanned,,419,4,4,4,4
Partitions scanned,,420,4,4,4,4
Partitions scanned,,421,3,3,3,3
Partitions scanned,,422,4,4,4,4
Partitions scanned,,423,4,4,4,4
Partitions scanned,,424,3,3,3,3
Partitions scanned,,425,3,3,3,3
Partitions scanned,,426,4,4,4,4
Partitions scanned,,427,3,3,3,3
Partitions scanned,,428,3,3,3,3
Partitions scanned,,429,4,4,4,4
Partitions scanned,,430,4,4,4,4
Partitions scanned,,431,4,4,4,4
Partitions scanned,,432,3,3,3,3
Partitions scanned,,433,3,3,3,3
Partitions scanned,,434,4,4,4,4
Partitions scanned,,435,4,4,4,4
Partitions scanned,,436,4,4,4,4
Partitions scanned,,437,4,4,4,4
Partitions scanned,,438,4,4,4,4
Partitions scanned,,439,4,4,4,4
Partitions scanned,,440,4,4,4,4
Partitions scanned,,441,4,4,4,4
Partitions scanned,,442,4,4,4,4
Partitions scanned,,443,4,4,4,4
Partitions scanned,,444,4,4,4,4
Partitions scanned,,445,4,4,4,4
Partitions scanned,,446,4,4,4,4
Partitions scanned,,447,3,3,3,3
Partitions scanned,,448,4,4,4,4
Partitions scanned,,449,4,4,4,4
Partitions scanned,,450,4,4,4,4
Partitions scanned,,451,4,4,4,4
Partitions scanned,,452,4,4,4,4
Partitions scanned,,453,4,4,4,4
Partitions scanned,,454,4,4,4,4
Partitions scanned,,455,4,4,4,4
Partitions scanned,,456,4,4,4,4
Partitions scanned,,457,4,4,4,4
Partitions scanned,,458,4,4,4,4
Partitions scanned,,459,4,4,4,4
Partitions scanned,,460,4,4,4,4
Partitions scanned,,461,4,4,4,4
Partitions scanned,,462,4,4,4,4
Partitions scanned,,463,4,4,4,4
Partitions scanned,,464,4,4,4,4
Partitions scanned,,465,3,3,3,3
Partitions scanned,,466,4,4,4,4
Partitions scanned,,467,4,4,4,4
Partitions scanned,,468,4,4,4,4
Partitions scanned,,469,4,4,4,4
Partitions scanned,,470,4,4,4,4
Partitions scanned,,471,4,4,4,4
Partitions scanned,,472,4,4,4,4
Partitions scanned,,473,4,4,4,4
Partitions scanned,,474,4,4,4,4
Partitions scanned,,475,4,4,4,4
Partitions scanned,,476,4,4,4,4
Partitions scanned,,477,4,4,4,4
Partitions scanned,,478,4,4,4,4
Partitions scanned,,479,3,3,3,3
Partitions scanned,,480,3,3,3,3
Partitions scanned,,481,4,4,4,4
Partitions scanned,,482,4,4,4,4
Partitions scanned,,483,4,4,4,4
Partitions scanned,,484,4,4,4,4
Partitions scanned,,485,4,4,4,4
Partitions scanned,,486,4,4,4,4
Partitions scanned,,487,4,4,4,4
Partitions scanned,,488,4,4,4,4
Partitions scanned,,489,4,4,4,4
Partitions scanned,,490,4,4,4,4
Partitions scanned,,491,4,4,4,4
Partitions scanned,,492,4,4,4,4
Partitions scanned,,493,4,4,4,4
Partitions scanned,,494,4,4,4,4
Partitions scanned,,495,4,4,4,4
Partitions scanned,,496,4,4,4,4
Partitions scanned,,497,4,4,4,4
Partitions scanned,,498,3,3,3,3
Partitions scanned,,499,4,4,4,4
Partitions scanned,,500,4,4,4,4
Partitions scanned,,501,4,4,4,4
Partitions scanned,,502,4,4,4,4
Partitions scanned,,503,4,4,4,4
Partitions scanned,,504,3,3,3,3
Partitions scanned,,505,3,3,3,3
Partitions scanned,,506,4,4,4,4
Partitions scanned,,507,4,4,4,4
Partitions scanned,,508,4,4,4,4
Partitions scanned,,509,3,3,3,3
Partitions scanned,,510,4,4,4,4
Partitions scanned,,511,3,3,3,3
Partitions scanned,,512,4,4,4,4
Partitions scanned,,513,3,3,3,3
Partitions scanned,,514,3,3,3,3
Partitions scanned,,515,4,4,4,4
Partitions scanned,,516,4,4,4,4
Partitions scanned,,517,4,4,4,4
Partitions scanned,,518,4,4,4,4
Partitions scanned,,519,3,3,3,3
Partitions scanned,,520,4,4,4,4
Partitions scanned,,521,4,4,4,4
Partitions scanned,,522,4,4,4,4
Partitions scanned,,523,4,4,4,4
Partitions scanned,,524,4,4,4,4
Partitions scanned,,525,4,4,4,4
Partitions scanned,,526,4,4,4,4
Partitions scanned,,527,3,3,3,3
Partitions scanned,,528,4,4,4,4
Partitions scanned,,529,4,4,4,4
Partitions scanned,,530,4,4,4,4
Partitions scanned,,531,4,4,4,4
Partitions scanned,,532,4,4,4,4
Partitions scanned,,533,4,4,4,4
Partitions scanned,,534,4,4,4,4
Partitions scanned,,535,4,4,4,4
Partitions scanned,,536,4,4,4,4
Partitions scanned,,537,4,4,4,4
Partitions scanned,,538,4,4,4,4
Partitions scanned,,539,4,4,4,4
Partitions scanned,,540,4,4,4,4
Partitions scanned,,541,4,4,4,4
Partitions scanned,,542,4,4,4,4
Partitions scanned,,543,4,4,4,4
Partitions scanned,,544,4,4,4,4
Partitions scanned,,545,4,4,4,4
Partitions scanned,,546,3,3,3,3
Partitions scanned,,547,3,3,3,3
Partitions scanned,,548,4,4,4,4
Partitions scanned,,549,4,4,4,4
Partitions scanned,,550,4,4,4,4
Partitions scanned,,551,4,4,4,4
Partitions scanned,,552,4,4,4,4
Partitions scanned,,553,4,4,4,4
Partitions scanned,,554,4,4,4,4
Partitions scanned,,555,4,4,4,4
Partitions scanned,,556,4,4,4,4
Partitions scanned,,557,4,4,4,4
Partitions scanned,,558,4,4,4,4
Partitions scanned,,559,4,4,4,4
Partitions scanned,,560,4,4,4,4
Partitions scanned,,561,4,4,4,4
Partitions scanned,,562,4,4,4,4
Partitions scanned,,563,3,3,3,3
Partitions scanned,,564,4,4,4,4
Partitions scanned,,565,3,3,3,3
Partitions scanned,,566,3,3,3,3
Partitions scanned,,567,4,4,4,4
Partitions scanned,,568,4,4,4,4
Partitions scanned,,569,4,4,4,4
Partitions scanned,,570,3,3,3,3
Partitions scanned,,571,4,4,4,4
Partitions scanned,,572,4,4,4,4
Partitions scanned,,573,4,4,4,4
Partitions scanned,,574,3,3,3,3
Partitions scanned,,575,3,3,3,3
Partitions scanned,,576,3,3,3,3
Partitions scanned,,577,4,4,4,4
Partitions scanned,,578,4,4,4,4
