Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,395,122071,114272,75905
Partitions scanned,,396,122071,114026,76067
Partitions scanned,,397,122071,114216,76129
Partitions scanned,,398,122071,114136,75978
Partitions scanned,,399,122071,114084,75916
Partitions scanned,,400,122071,114131,76159
Partitions scanned,,401,122071,114045,76007
Partitions scanned,,402,122071,114137,75962
Partitions scanned,,403,122071,114340,76302
Partitions scanned,,404,122071,114215,76149
Partitions scanned,,405,122071,113883,75655
Partitions scanned,,406,122071,113984,75476
Partitions scanned,,407,122071,114112,75767
Partitions scanned,,408,122071,113969,75784
Partitions scanned,,409,122071,114098,76147
Partitions scanned,,410,122071,114119,75892
Partitions scanned,,411,122071,114302,76120
Partitions scanned,,412,122071,114115,75715
Partitions scanned,,413,122071,114165,75958
Partitions scanned,,414,122071,114081,76074
Partitions scanned,,415,122071,114214,75949
Partitions scanned,,416,122071,114085,75901
Partitions scanned,,417,122071,114202,75858
Partitions scanned,,418,122071,114185,76119
Partitions scanned,,419,122071,114001,75861
Partitions scanned,,420,122071,114128,75925
Partitions scanned,,421,122071,114017,75757
Partitions scanned,,422,122071,114088,75992
Partitions scanned,,423,122071,114134,75968
Partitions scanned,,424,122071,114030,75877
Partitions scanned,,425,122071,114262,75743
Partitions scanned,,426,122071,114233,76202
Partitions scanned,,427,122071,114045,76050
Partitions scanned,,428,122071,114001,75684
Partitions scanned,,429,122071,113900,75686
Partitions scanned,,430,122071,114213,75811
Partitions scanned,,431,122071,114142,75829
Partitions scanned,,432,122071,114081,75851
Partitions scanned,,433,122071,114209,75904
Partitions scanned,,434,122071,114137,75922
Partitions scanned,,435,122071,114007,75739
Partitions scanned,,436,122071,114132,75797
Partitions scanned,,437,122071,113969,75882
Partitions scanned,,438,122071,114078,75650
Partitions scanned,,439,122071,114002,75601
Partitions scanned,,440,122071,113972,75877
Partitions scanned,,441,122071,114136,76023
Partitions scanned,,442,122071,114064,75645
Partitions scanned,,443,122071,114186,75982
Partitions scanned,,444,122071,114171,75751
Partitions scanned,,445,122071,114070,75975
Partitions scanned,,446,122071,113978,75894
Partitions scanned,,447,122071,113913,75766
Partitions scanned,,448,122071,114109,75792
Partitions scanned,,449,122071,114151,75951
Partitions scanned,,450,122071,114121,76090
Partitions scanned,,451,122071,114211,76148
Partitions scanned,,452,122071,114205,75859
Partitions scanned,,453,122071,114028,75637
Partitions scanned,,454,122071,114054,76030
Partitions scanned,,455,122071,113935,75743
Partitions scanned,,456,122071,114052,76008
Partitions scanned,,457,122071,114127,75963
Partitions scanned,,458,122071,113986,75982
Partitions scanned,,459,122071,114119,76102
Partitions scanned,,460,122071,114153,75550
Partitions scanned,,461,122071,114084,75873
Partitions scanned,,462,122071,114208,75810
Partitions scanned,,463,122071,114155,75704
Partitions scanned,,464,122071,114098,75992
Partitions scanned,,465,122071,114057,75899
Partitions scanned,,466,122071,114204,75984
Partitions scanned,,467,122071,114232,76031
Partitions scanned,,468,122071,114073,75856
Partitions scanned,,469,122071,114070,75967
Partitions scanned,,470,122071,114047,75943
Partitions scanned,,471,122071,114143,75818
Partitions scanned,,472,122071,114095,75729
Partitions scanned,,473,122071,114109,75844
Partitions scanned,,474,122071,114275,76003
Partitions scanned,,475,122071,114048,75736
Partitions scanned,,476,122071,114040,76135
Partitions scanned,,477,122071,114134,76024
Partitions scanned,,478,122071,114063,75791
Partitions scanned,,479,122071,114179,75819
Partitions scanned,,480,122071,114022,76207
Partitions scanned,,481,122071,113972,75856
Partitions scanned,,482,122071,114121,76013
Partitions scanned,,483,122071,114222,76193
Partitions scanned,,484,122071,114169,75850
Partitions scanned,,485,122071,114181,76120
Partitions scanned,,486,122071,114152,76075
Partitions scanned,,487,122071,114112,75748
Partitions scanned,,488,122071,114025,75847
Partitions scanned,,489,122071,113907,75969
Partitions scanned,,490,122071,114081,75819
Partitions scanned,,491,122071,113953,75913
Partitions scanned,,492,122071,114081,75974
Partitions scanned,,493,122071,113950,76021
Partitions scanned,,494,122071,113925,75799
Partitions scanned,,495,122071,114162,75847
Partitions scanned,,496,122071,114089,75942
Partitions scanned,,497,122071,113822,75831
Partitions scanned,,498,122071,114112,75868
Partitions scanned,,499,122071,114090,75679
Partitions scanned,,500,122071,114012,75763
Partitions scanned,,501,122071,114167,76240
Partitions scanned,,502,122071,114018,76120
Partitions scanned,,503,122071,114222,76244
Partitions scanned,,504,122071,114121,75809
Partitions scanned,,505,122071,114066,75871
Partitions scanned,,506,122071,114146,76322
Partitions scanned,,507,122071,114044,76145
Partitions scanned,,508,122071,114149,75926
Partitions scanned,,509,122071,114112,75723
Partitions scanned,,510,122071,114125,75897
Partitions scanned,,511,122071,114049,75902
Partitions scanned,,512,122071,114145,75958
Partitions scanned,,513,122071,114133,75742
Partitions scanned,,514,122071,114205,75805
Partitions scanned,,515,122071,114058,75977
Partitions scanned,,516,122071,114063,75541
Partitions scanned,,517,122071,114113,76102
Partitions scanned,,518,122071,113994,75917
Partitions scanned,,519,122071,114125,75789
Partitions scanned,,520,122071,114192,75910
Partitions scanned,,521,122071,114008,75704
Partitions scanned,,522,122071,114084,75839
Partitions scanned,,523,122071,113980,75576
Partitions scanned,,524,122071,114110,75826
Partitions scanned,,525,122071,114080,75902
Partitions scanned,,526,122071,114115,75869
Partitions scanned,,527,122071,113989,75982
Partitions scanned,,528,122071,114049,75696
Partitions scanned,,529,122071,114093,76079
Partitions scanned,,530,122071,114150,76203
Partitions scanned,,531,122071,113949,75790
Partitions scanned,,532,122071,113977,75782
Partitions scanned,,533,122071,114096,75775
Partitions scanned,,534,122071,114147,76144
Partitions scanned,,535,122071,114178,75920
Partitions scanned,,536,122071,114255,76324
Partitions scanned,,537,122071,114111,75968
Partitions scanned,,538,122071,114208,76077
Partitions scanned,,539,122071,114098,75819
Partitions scanned,,540,122071,114142,76112
Partitions scanned,,541,122071,114091,76001
Partitions scanned,,542,122071,114056,75819
Partitions scanned,,543,122071,114050,75995
Partitions scanned,,544,122071,113986,75803
Partitions scanned,,545,122071,114219,76110
Partitions scanned,,546,122071,114027,75660
Partitions scanned,,547,122071,114047,75871
Partitions scanned,,548,122071,114051,75756
Partitions scanned,,549,122071,114002,75817
Partitions scanned,,550,122071,113973,75605
Partitions scanned,,551,122071,114087,76185
Partitions scanned,,552,122071,114161,75899
Partitions scanned,,553,122071,114021,75796
Partitions scanned,,554,122071,114103,75893
Partitions scanned,,555,122071,114142,76236
Partitions scanned,,556,122071,114017,75738
Partitions scanned,,557,122071,114085,75999
Partitions scanned,,558,122071,114226,76036
Partitions scanned,,559,122071,114133,75983
Partitions scanned,,560,122071,114104,75691
Partitions scanned,,561,122071,114051,75770
Partitions scanned,,562,122071,114110,76016
Partitions scanned,,563,122071,114013,75821
Partitions scanned,,564,122071,114040,75828
Partitions scanned,,565,122071,113945,75776
Partitions scanned,,566,122071,114016,75616
Partitions scanned,,567,122071,114164,75948
Partitions scanned,,568,122071,113913,75642
Partitions scanned,,569,122071,114160,75578
Partitions scanned,,570,122071,114145,75728
Partitions scanned,,571,122071,113997,75664
Partitions scanned,,572,122071,114116,75834
Partitions scanned,,573,122071,114046,75786
Partitions scanned,,574,122071,114094,76235
Partitions scanned,,575,122071,114036,75799
Partitions scanned,,576,122071,114100,75612
