Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,260,0.05049,0.03598,0.04885,0.05127
Time,s,261,0.04729,0.03701,0.04464,0.04264
Time,s,262,0.04328,0.03954,0.04642,0.04347
Time,s,263,0.0383,0.03701,0.08132,0.04092
Time,s,264,0.03667,0.03674,0.08408,0.04103
Time,s,265,0.03645,0.03615,0.08284,0.04415
Time,s,266,0.03804,0.03601,0.088,0.04584
Time,s,267,0.03843,0.03586,0.09146,0.04426
Time,s,268,0.03738,0.03621,0.07698,0.04608
Time,s,269,0.03628,0.04586,0.0577,0.04556
Time,s,270,0.03874,0.04808,0.04737,0.0537
Time,s,271,0.0376,0.04407,0.0437,0.05858
Time,s,272,0.03728,0.03935,0.04289,0.0479
Time,s,273,0.0391,0.03797,0.04149,0.04322
Time,s,274,0.03929,0.03662,0.04038,0.04141
Time,s,275,0.03691,0.03898,0.04173,0.04046
Time,s,276,0.04218,0.03891,0.05515,0.04025
Time,s,277,0.04946,0.0419,0.06525,0.04055
Time,s,278,0.04331,0.04108,0.05107,0.04395
Time,s,279,0.03855,0.03832,0.04547,0.04316
Time,s,280,0.04604,0.03694,0.04165,0.0413
Time,s,281,0.04979,0.03688,0.04207,0.04077
Time,s,282,0.04396,0.04693,0.04213,0.04094
Time,s,283,0.03876,0.04669,0.04131,0.04103
Time,s,284,0.03653,0.05784,0.04071,0.04057
Time,s,285,0.03668,0.06452,0.04056,0.04215
Time,s,286,0.03643,0.06759,0.04048,0.04118
Time,s,287,0.0363,0.07018,0.05418,0.04109
Time,s,288,0.03597,0.07058,0.04281,0.04088
Time,s,289,0.03599,0.06829,0.04231,0.04065
Time,s,290,0.03555,0.06319,0.04095,0.04202
Time,s,291,0.03648,0.05658,0.04242,0.04519
Time,s,292,0.03631,0.04796,0.04208,0.04797
Time,s,293,0.03621,0.03941,0.04102,0.0421
Time,s,294,0.03731,0.03632,0.04063,0.04104
Time,s,295,0.03879,0.0353,0.04226,0.04877
Time,s,296,0.04307,0.0367,0.04702,0.06505
Time,s,297,0.06963,0.0365,0.04165,0.05725
Time,s,298,0.07416,0.0357,0.04343,0.04532
Time,s,299,0.0755,0.03699,0.04178,0.04317
Time,s,300,0.07881,0.03673,0.04113,0.04141
Time,s,301,0.08533,0.03736,0.05926,0.0413
Time,s,302,0.08251,0.03852,0.05259,0.04171
Time,s,303,0.0641,0.03674,0.04569,0.04374
Time,s,304,0.04813,0.03601,0.04273,0.04342
Time,s,305,0.0417,0.04734,0.06318,0.04147
Time,s,306,0.03757,0.04766,0.08931,0.04043
Time,s,307,0.03688,0.04079,0.07075,0.04006
Time,s,308,0.03668,0.03782,0.05422,0.04019
Time,s,309,0.03675,0.03641,0.04456,0.04083
Time,s,310,0.03627,0.03629,0.04477,0.04212
Time,s,311,0.03615,0.03607,0.04782,0.041
Time,s,312,0.03686,0.03893,0.05124,0.04121
Time,s,313,0.03674,0.04092,0.04317,0.04045
Time,s,314,0.0364,0.04299,0.04086,0.0416
Time,s,315,0.03896,0.04154,0.04025,0.04491
Time,s,316,0.03881,0.03732,0.04067,0.04566
Time,s,317,0.03756,0.03793,0.04219,0.04415
Time,s,318,0.03702,0.03691,0.05074,0.04161
Time,s,319,0.03677,0.04343,0.04385,0.0411
Time,s,320,0.03623,0.04517,0.04184,0.05103
Time,s,321,0.03647,0.03926,0.04018,0.06273
Time,s,322,0.03714,0.0364,0.04619,0.04734
Time,s,323,0.04133,0.03614,0.05928,0.0438
Time,s,324,0.0377,0.03465,0.04927,0.04075
Time,s,325,0.05138,0.03712,0.04461,0.04096
Time,s,326,0.09795,0.0362,0.04272,0.04092
Time,s,327,0.0855,0.0362,0.04112,0.04088
Time,s,328,0.08874,0.03778,0.04133,0.04084
Time,s,329,0.10008,0.03634,0.04143,0.04516
Time,s,330,0.09188,0.03828,0.04146,0.04292
Time,s,331,0.09251,0.03745,0.04209,0.04125
Time,s,332,0.08527,0.03632,0.04632,0.03996
Time,s,333,0.09246,0.04045,0.04264,0.04226
Time,s,334,0.09228,0.04963,0.04126,0.046
Time,s,335,0.08888,0.06071,0.04357,0.05347
Time,s,336,0.08732,0.06594,0.04227,0.04354
Time,s,337,0.08312,0.06573,0.04074,0.04378
Time,s,338,0.07083,0.06594,0.04023,0.04311
Time,s,339,0.05435,0.06853,0.04028,0.04123
Time,s,340,0.04672,0.06859,0.04087,0.04041
Time,s,341,0.04185,0.06445,0.0434,0.0435
Time,s,342,0.04014,0.05308,0.04317,0.0466
Time,s,343,0.03809,0.04357,0.04431,0.04244
Time,s,344,0.04084,0.03702,0.04181,0.04129
Time,s,345,0.0389,0.03609,0.04085,0.05312
Time,s,346,0.03719,0.03578,0.0396,0.05885
Time,s,347,0.03823,0.03592,0.04353,0.04635
Time,s,348,0.03825,0.03701,0.063,0.04245
Time,s,349,0.0396,0.04944,0.05484,0.04095
Time,s,350,0.03786,0.03952,0.04732,0.04015
Time,s,351,0.03688,0.04539,0.04629,0.04036
Time,s,352,0.03675,0.04095,0.07104,0.04065
Time,s,353,0.03685,0.03953,0.0789,0.04073
Time,s,354,0.03724,0.0381,0.05876,0.04293
Time,s,355,0.03707,0.04018,0.04882,0.04261
Time,s,356,0.0394,0.05029,0.04267,0.04109
Time,s,357,0.03906,0.04578,0.04153,0.04125
Time,s,358,0.03756,0.03945,0.04348,0.04149
Time,s,359,0.0373,0.03762,0.04221,0.04017
Time,s,360,0.0376,0.03637,0.04071,0.04247
Time,s,361,0.03738,0.03643,0.04171,0.04409
Time,s,362,0.0391,0.03856,0.04282,0.03988
Time,s,363,0.05363,0.03815,0.04671,0.03998
Time,s,364,0.05184,0.03942,0.04546,0.0404
Time,s,365,0.052,0.03747,0.04322,0.04041
Time,s,366,0.04528,0.03694,0.04235,0.03988
Time,s,367,0.04,0.03654,0.04164,0.04655
Time,s,368,0.03789,0.0447,0.03994,0.04319
Time,s,369,0.03733,0.04716,0.04023,0.04065
Time,s,370,0.03777,0.04054,0.04909,0.04805
Time,s,371,0.03746,0.03721,0.05997,0.06235
Time,s,372,0.0388,0.03641,0.06138,0.05686
Time,s,373,0.03887,0.03645,0.05258,0.04522
Time,s,374,0.03924,0.03638,0.04499,0.04137
Time,s,375,0.03774,0.04318,0.04216,0.03981
Time,s,376,0.03713,0.04655,0.0513,0.03934
Time,s,377,0.03689,0.04113,0.04506,0.03995
Time,s,378,0.03678,0.038,0.04152,0.03966
Time,s,379,0.0373,0.03609,0.04167,0.04268
Time,s,380,0.03711,0.03843,0.04123,0.04194
Time,s,381,0.03632,0.03807,0.04221,0.06589
Time,s,382,0.0366,0.03645,0.04944,0.05321
Time,s,383,0.03651,0.04504,0.05397,0.04489
Time,s,384,0.03808,0.05363,0.04586,0.04167
Time,s,385,0.06393,0.06716,0.04175,0.04087
Time,s,386,0.06749,0.06888,0.04105,0.03978
Time,s,387,0.05721,0.06675,0.04081,0.03977
Time,s,388,0.04715,0.06967,0.04189,0.04025
Time,s,389,0.04171,0.06683,0.04455,0.04108
Time,s,390,0.03912,0.065,0.04348,0.0404
Time,s,391,0.04826,0.06239,0.04278,0.0435
Time,s,392,0.04368,0.04986,0.04136,0.04453
Time,s,393,0.03936,0.04108,0.04329,0.04172
Time,s,394,0.03788,0.03654,0.06125,0.04007
Time,s,395,0.03693,0.03593,0.0512,0.05945
Time,s,396,0.03699,0.03562,0.04526,0.05396
Time,s,397,0.03717,0.03596,0.05091,0.04379
Time,s,398,0.03979,0.03629,0.08029,0.04207
Time,s,399,0.03852,0.03793,0.07226,0.04072
Time,s,400,0.03803,0.03687,0.05493,0.03989
Time,s,401,0.03807,0.03663,0.04763,0.03938
Time,s,402,0.03914,0.03701,0.04312,0.03964
Time,s,403,0.04072,0.03796,0.04185,0.03991
Time,s,404,0.04439,0.03956,0.04354,0.04354
Time,s,405,0.0385,0.03692,0.04541,0.04225
Time,s,406,0.03676,0.04617,0.04252,0.04497
Time,s,407,0.03637,0.05048,0.04125,0.04184
Time,s,408,0.03682,0.04339,0.04089,0.04256
Time,s,409,0.03651,0.03921,0.04175,0.04472
Time,s,410,0.03784,0.03665,0.04159,0.0515
Time,s,411,0.03847,0.03593,0.0423,0.04197
Time,s,412,0.03705,0.03582,0.0429,0.04053
Time,s,413,0.03641,0.0363,0.04422,0.03995
Time,s,414,0.04288,0.03596,0.04625,0.04073
Time,s,415,0.05025,0.03933,0.06659,0.04101
Time,s,416,0.04021,0.03823,0.0628,0.0412
Time,s,417,0.04034,0.03704,0.06583,0.04507
Time,s,418,0.04359,0.04488,0.05181,0.04172
Time,s,419,0.04918,0.04494,0.04814,0.05108
Time,s,420,0.04151,0.03832,0.04854,0.06741
Time,s,421,0.03842,0.03619,0.04403,0.04743
Time,s,422,0.03702,0.03723,0.0421,0.04355
Time,s,423,0.03824,0.0536,0.04161,0.0409
Time,s,424,0.03734,0.044,0.04115,0.04082
Time,s,425,0.03689,0.03877,0.04774,0.04033
Time,s,426,0.03691,0.03642,0.04503,0.03985
Time,s,427,0.03725,0.03711,0.04231,0.03967
Time,s,428,0.03777,0.03945,0.04187,0.04011
Time,s,429,0.03633,0.04254,0.04623,0.04881
Time,s,430,0.03614,0.0414,0.0441,0.04247
Time,s,431,0.03664,0.0394,0.04197,0.04118
Time,s,432,0.03683,0.03878,0.04137,0.04098
Time,s,433,0.0367,0.04552,0.04134,0.04012
Time,s,434,0.0364,0.05071,0.04157,0.04095
Time,s,435,0.03688,0.06525,0.0433,0.04103
Time,s,436,0.03597,0.06873,0.04392,0.03997
Time,s,437,0.03621,0.06566,0.04375,0.04081
Time,s,438,0.03689,0.06793,0.04224,0.04108
Time,s,439,0.04956,0.0698,0.04232,0.04026
Time,s,440,0.06299,0.06627,0.05333,0.04035
Time,s,441,0.0607,0.05283,0.05915,0.04035
Time,s,442,0.047,0.04313,0.05051,0.04604
Time,s,443,0.0435,0.04155,0.04567,0.0435
Time,s,444,0.04325,0.04197,0.04407,0.04855
Time,s,445,0.05193,0.04223,0.0423,0.06041
Time,s,446,0.05107,0.04317,0.04196,0.05221
Time,s,447,0.04309,0.04288,0.04315,0.05227
Time,s,448,0.03962,0.04135,0.04331,0.04338
Time,s,449,0.03787,0.0372,0.04158,0.04121
Time,s,450,0.03707,0.03637,0.04176,0.04027
Time,s,451,0.03808,0.0371,0.04404,0.04142
Time,s,452,0.0372,0.03621,0.04262,0.04364
Time,s,453,0.03755,0.03898,0.04784,0.04143
Time,s,454,0.03814,0.039,0.05524,0.04321
Time,s,455,0.05803,0.03763,0.04626,0.04081
Time,s,456,0.04656,0.0451,0.04272,0.04039
Time,s,457,0.04044,0.0499,0.04131,0.04116
Time,s,458,0.03738,0.06512,0.04114,0.0402
Time,s,459,0.03703,0.05613,0.04194,0.0399
Time,s,460,0.03664,0.04963,0.04268,0.03999
Time,s,461,0.03721,0.04765,0.04601,0.04257
Time,s,462,0.03695,0.04473,0.04311,0.04078
Time,s,463,0.03684,0.04564,0.04127,0.04014
Time,s,464,0.03794,0.07388,0.04152,0.04049
Time,s,465,0.04466,0.08243,0.05848,0.04022
Time,s,466,0.03922,0.07716,0.06145,0.04067
Time,s,467,0.03694,0.07572,0.04526,0.04395
Time,s,468,0.03719,0.08073,0.05862,0.04391
Time,s,469,0.03813,0.07499,0.08596,0.05321
Time,s,470,0.04866,0.05646,0.0854,0.05763
Time,s,471,0.04555,0.04596,0.07382,0.04623
Time,s,472,0.04754,0.03796,0.0575,0.0438
Time,s,473,0.05019,0.03666,0.04783,0.04101
Time,s,474,0.04296,0.03809,0.04372,0.041
Time,s,475,0.03944,0.03972,0.04296,0.04298
Time,s,476,0.03754,0.04892,0.0497,0.04085
Time,s,477,0.03684,0.04353,0.0438,0.03967
Time,s,478,0.0366,0.0423,0.04335,0.03981
Time,s,479,0.03766,0.03961,0.04233,0.04238
