Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,458,0.04164,0.05331,0.04744,0.05601
Time,s,459,0.03916,0.04404,0.04495,0.04845
Time,s,460,0.03932,0.04318,0.0472,0.04901
Time,s,461,0.04322,0.04396,0.04966,0.0508
Time,s,462,0.04172,0.0484,0.04921,0.06792
Time,s,463,0.04048,0.04823,0.04706,0.05706
Time,s,464,0.04077,0.0537,0.04877,0.05242
Time,s,465,0.03996,0.04308,0.04619,0.04839
Time,s,466,0.04047,0.04174,0.04781,0.04801
Time,s,467,0.03942,0.0431,0.04976,0.04781
Time,s,468,0.0399,0.0429,0.04696,0.04789
Time,s,469,0.04163,0.05589,0.04683,0.0486
Time,s,470,0.04057,0.0502,0.04941,0.04813
Time,s,471,0.0395,0.04551,0.04712,0.04944
Time,s,472,0.04105,0.04243,0.04595,0.05341
Time,s,473,0.04196,0.04095,0.04526,0.05043
Time,s,474,0.04449,0.04432,0.05268,0.04799
Time,s,475,0.04166,0.04323,0.06519,0.0492
Time,s,476,0.04084,0.04243,0.05685,0.05095
Time,s,477,0.04026,0.04122,0.04995,0.04976
Time,s,478,0.03993,0.04346,0.05044,0.05151
Time,s,479,0.03877,0.04174,0.0512,0.05173
Time,s,480,0.05418,0.04266,0.0621,0.0511
Time,s,481,0.05065,0.04252,0.05056,0.04972
Time,s,482,0.04353,0.04288,0.04985,0.05119
Time,s,483,0.04013,0.04015,0.04525,0.05894
Time,s,484,0.03979,0.04276,0.05146,0.06059
Time,s,485,0.03961,0.04611,0.0481,0.05269
Time,s,486,0.03902,0.04325,0.04668,0.04951
Time,s,487,0.04837,0.04226,0.04651,0.04944
Time,s,488,0.04592,0.04257,0.04961,0.05326
Time,s,489,0.04361,0.04995,0.05138,0.0595
Time,s,490,0.0406,0.04474,0.04867,0.05117
Time,s,491,0.03837,0.04173,0.04861,0.04785
Time,s,492,0.03886,0.04234,0.06114,0.04898
Time,s,493,0.03877,0.04345,0.05574,0.05145
Time,s,494,0.03955,0.07308,0.0492,0.0514
Time,s,495,0.03938,0.05406,0.06025,0.05054
Time,s,496,0.04085,0.04782,0.06708,0.05224
Time,s,497,0.0384,0.04655,0.05299,0.04731
Time,s,498,0.03895,0.07001,0.05031,0.04714
Time,s,499,0.03829,0.08286,0.04775,0.04875
Time,s,500,0.04007,0.08068,0.0475,0.05158
Time,s,501,0.03787,0.07121,0.0458,0.04763
Time,s,502,0.04003,0.05739,0.04765,0.04939
Time,s,503,0.04165,0.05066,0.04797,0.05028
Time,s,504,0.04042,0.04635,0.0484,0.07031
Time,s,505,0.03949,0.04443,0.06527,0.05856
Time,s,506,0.04413,0.04304,0.0613,0.05127
Time,s,507,0.05565,0.04392,0.05436,0.05162
Time,s,508,0.04307,0.04143,0.04755,0.04683
Time,s,509,0.04069,0.04142,0.05437,0.04822
Time,s,510,0.04,0.04257,0.0524,0.04748
Time,s,511,0.04172,0.04359,0.05901,0.05082
Time,s,512,0.04181,0.0409,0.05188,0.04647
Time,s,513,0.04887,0.0409,0.04856,0.04675
